ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,P1,result1
16058,1.0,1,1,2,25,0.0001,0.0,0.5,0.0,0.0,0.1,191.8,0.0,169.8,224.0,65.4,106.2,0.0,169.8,224.0,65.4,106.2,37.6,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0
21077,2.0,1,1,2,25,0.0,0.5,0.5,0.5,2.0,0.5,17974.8,18513.4,19212.8,20702.2,20190.2,20672.8,840.0,1000.0,1810.8,0.0,840.0,800.0,0,5,0.2,0.2,0.2,0.0,0.2,1.0,1.0,0
504,0.0,0,2,1,30,0.0,0.5,0.5,0.5,0.5,0.5,2571.4,2836.6,2978.0,3128.4,3277.4,3422.6,308.2,249.6,200.0,200.0,200.0,200.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
17308,2.0,1,1,2,30,0.0001,0.0,0.5,0.5,0.5,0.1,2855.8,780.8,4854.8,1039.2,999.2,3378.0,780.8,4855.4,999.2,0.0,3378.0,1215.4,0,2,1.0,1.0,1.0,0.0,1.0,0.7,2.0,0
12285,0.0,1,3,1,40,1.0,2.0,2.0,2.0,2.0,2.0,5840.2,6081.2,6259.0,5985.8,5548.8,5623.4,400.0,340.0,190.8,0.0,450.6,221.2,1,5,0.2,0.2,0.2,0.0,0.2,1.0,0.0,1
4484,1.0,1,3,2,25,2.0,0.5,0.5,0.5,0.5,0.5,19925.4,20215.8,13994.2,12164.8,12193.8,11930.0,759.2,608.2,500.0,520.0,434.2,520.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1
6750,3.0,1,2,1,30,1.0,0.0,2.0,0.0,0.0,0.5,0.0001,29.2,29.2,319.2,334.4,319.2,29.8,0.0,320.0,334.4,312.4,65.2,0,2,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0
2707,5.0,0,1,2,30,0.0,0.5,0.5,0.5,0.5,0.5,42355.0,43649.2,43723.0,44273.0,27477.4,40391.0,1976.6,1200.0,1238.8,6072.8,20003.6,963.4,0,5,0.2,0.2,0.2,0.5,0.5,0.2,1.0,0
20409,1.0,0,3,2,30,2.0,2.0,2.0,2.0,0.5,0.5,6329.8,6168.2,6867.2,6697.8,7123.0,7605.4,0.0,800.0,0.0,600.0,600.0,400.0,1,5,0.0,0.2,0.0,0.2,0.2,1.0,1.0,1
17012,1.0,1,2,1,35,0.0001,0.0,0.5,0.0,0.0,0.1,415.8,1392.8,202.6,1050.8,586.4,449.6,1392.8,202.6,1050.8,586.4,449.6,600.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2742,3.0,1,3,2,25,0.0001,0.0,0.5,0.0,0.0,0.1,252.8,1378.8,583.4,0.0001,460.0,556.8,1378.8,583.4,0.0,556.8,1113.6,342.8,0,0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0
14583,3.0,1,1,1,35,0.0,0.5,0.5,0.5,0.5,0.5,19538.8,17938.0,17362.4,17562.6,17653.4,17935.2,802.8,860.0,830.6,580.0,500.0,520.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
12355,1.0,1,3,2,40,0.0001,0.0,0.5,0.0,0.5,0.5,78.0,10436.0,41.2,653.0,1132.2,1405.2,21553.4,41.2,653.0,600.0,400.0,400.0,0,2,1.0,1.0,1.0,0.7,0.5,0.2,1.0,0
18647,3.0,0,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,35987.0,35591.8,35051.8,30712.4,31414.4,31703.2,1600.0,1200.0,1120.0,1200.0,1200.0,1200.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,2.0,0
19387,2.0,1,2,1,30,0.0,0.5,0.5,0.5,0.5,0.5,32112.0,31756.4,30168.8,30324.6,29652.2,30632.2,2002.4,2002.0,2000.0,1400.0,2000.0,2000.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3.0,0
21311,1.0,1,1,1,25,0.0,0.5,0.5,0.5,0.5,0.1,14721.2,16375.2,14205.8,13583.0,13838.0,10721.2,2040.0,800.0,2000.0,2340.0,10721.2,1000.0,0,4,0.2,0.2,0.2,0.2,1.0,0.5,1.0,0
17246,1.0,1,1,1,40,1.0,2.0,2.0,3.0,3.0,2.0,9062.6,9252.4,9837.6,10016.8,9796.0,10010.0,400.0,800.0,400.0,0.0,400.0,600.0,0,5,0.2,0.2,0.2,0.0,0.2,1.0,1.0,1
17845,1.0,1,2,1,50,0.0,0.5,0.5,0.5,0.5,0.5,10036.4,8241.4,3825.8,3707.6,3498.8,3566.6,300.0,340.0,300.0,140.0,200.0,200.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
17866,2.0,1,2,2,50,0.0,0.0,0.5,0.0,0.0,0.1,321.2,284.0,284.0,284.0,284.0,692.8,284.0,284.0,284.0,284.0,692.8,284.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6715,2.0,1,3,1,25,0.0001,0.0,0.5,0.0,0.0,0.1,443.0,1795.4,660.0,2154.0,2360.0,2008.6,1795.4,200.0,2154.0,2360.0,2008.6,1065.0,0,1,1.0,0.5,1.0,1.0,1.0,0.7,2.0,0
9369,0.0,1,2,1,20,0.0001,2.0,2.0,0.5,0.5,0.5,6023.8,6248.0,6062.2,6054.0,5791.6,6194.8,380.0,0.0,191.4,1400.0,906.0,0.0,0,5,0.2,0.0,0.2,0.5,0.2,0.0,0.0,1
5927,1.0,1,2,1,25,2.0,2.0,2.0,2.0,2.0,2.0,11250.4,11552.0,11650.0,11270.4,11586.0,3312.6,600.0,420.0,0.0,560.2,0.0,723.8,1,5,0.2,0.2,0.0,0.2,0.0,1.0,1.0,1
824,2.0,0,1,1,40,1.0,0.0,0.0001,0.0001,0.0001,0.1,0.0,0.0,0.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,497.0,1559.4,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3060,2.0,1,2,1,40,0.0001,0.0,0.5,0.0,0.0,0.1,1389.2,24.0,1758.8,419.0,25.8,60.6,100.0,3200.0,1820.0,1480.0,1500.0,1620.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
11122,2.0,1,5,1,30,0.0,0.5,0.5,0.5,0.5,0.5,7941.6,7488.2,7228.6,6713.4,6489.4,6518.4,321.6,302.0,234.0,236.6,228.0,228.2,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
9011,1.0,0,2,1,35,0.0001,0.0,0.5,0.5,0.5,0.5,1819.4,6218.2,6930.2,5313.8,4016.4,5107.0,6218.2,4000.0,1000.0,2000.0,2000.0,0.0,0,4,1.0,0.7,0.2,0.5,0.5,0.0,0.0,0
13642,1.0,0,2,2,40,0.0,0.5,0.5,0.5,2.0,0.5,995.0,1375.6,1621.2,1992.4,1931.2,2265.6,400.0,300.0,400.0,0.0,400.0,200.0,1,5,0.5,0.2,0.5,0.0,0.2,0.7,0.0,0
1035,1.0,0,3,2,25,1.0,2.0,2.0,2.0,2.0,2.0,14332.2,13989.4,14951.0,15146.4,14879.4,16027.6,0.0,1200.0,560.0,0.0,1400.0,1.6,0,5,0.0,0.2,0.2,0.0,0.2,0.01,0.0,1
15633,6.0,0,6,2,40,0.0,0.5,0.5,0.5,0.5,0.5,16744.4,17206.0,16572.0,4175.8,739.6,41833.4,707.6,876.0,413.4,112.8,41403.8,1343.2,0,5,0.2,0.2,0.2,0.2,1.0,0.2,2.0,0
18222,2.0,0,5,2,35,2.0,0.5,0.5,0.5,0.5,0.5,43527.6,42768.6,42246.6,38915.8,19242.6,5508.0,1501.2,4601.4,1598.2,838.2,143.8,81.8,0,5,0.2,0.2,0.2,0.2,0.2,0.2,0.0,1
22445,2.0,0,1,2,35,0.0,0.5,0.5,0.5,0.0,0.1,19565.2,4076.8,6258.8,8758.0,102.0,4037.6,1000.0,2258.8,2758.0,200.0,4037.6,3333.2,0,3,0.5,0.5,0.5,1.0,1.0,1.0,5.0,0
16605,1.0,1,1,2,20,0.0,0.5,0.5,0.0,0.0,0.1,5550.6,5661.2,2864.0,36.0,500.0,2482.2,326.4,200.0,36.0,500.0,2000.0,0.0,0,3,0.2,0.2,1.0,1.0,1.0,0.0,0.0,0
6673,1.0,1,2,2,30,0.0,0.5,0.5,0.5,0.5,0.5,25556.2,24463.8,21534.8,17956.0,18125.0,18098.4,940.0,700.0,640.0,640.0,660.0,620.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
21625,6.0,1,2,2,35,0.0,0.5,0.5,0.5,0.5,0.5,67344.4,55345.0,52186.4,53583.4,43547.6,33449.0,2201.4,2101.4,2607.0,1902.2,1222.8,1241.4,0,5,0.2,0.2,0.2,0.2,0.2,0.7,2.0,0
21775,1.0,1,2,1,40,0.0,0.5,0.5,0.5,0.5,0.5,4391.2,4087.8,4138.2,3416.2,3246.8,3266.0,400.0,261.2,241.2,200.0,139.4,106.4,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
7271,2.0,1,3,2,35,0.0,0.5,0.5,0.5,0.5,0.5,40689.4,41336.6,19882.2,12664.4,14686.6,15076.2,1309.8,900.0,481.4,2540.0,640.0,800.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
5534,0.0,0,1,2,20,2.0,2.0,0.5,0.5,2.0,2.0,3639.8,3524.6,3663.4,3905.0,3816.8,3920.2,0.0,260.0,300.0,0.0,320.0,0.0,0,5,0.0,0.2,0.2,0.0,0.2,0.0,0.0,1
15374,0.0,0,2,2,20,1.0,2.0,2.0,0.5,0.5,0.5,1392.4,1579.6,1525.2,1738.4,1908.2,1977.0,240.0,0.0,240.0,200.0,100.0,100.0,1,5,0.2,0.0,0.2,0.2,0.2,0.7,0.0,1
14846,1.0,1,3,1,40,0.0,0.5,2.0,2.0,2.0,0.5,5307.2,5288.6,3697.2,3815.4,3697.4,3685.8,1000.0,0.0,600.0,0.4,200.0,200.0,0,5,0.2,0.0,0.2,0.01,0.2,0.7,0.0,1
5061,2.0,1,1,1,35,0.0001,0.0,0.5,0.5,0.5,0.1,957.4,209.2,68.8,258.2,238.6,382.8,210.8,68.8,238.6,0.0,600.0,0.0,0,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
16149,1.0,1,2,2,20,0.0,0.5,0.5,0.5,0.5,0.5,10122.8,9740.4,9554.0,7447.8,4105.2,3954.2,500.0,340.0,430.2,137.4,400.0,133.8,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
16388,1.0,1,1,2,25,0.0001,0.5,0.5,0.5,0.5,0.5,3897.2,10592.0,5298.2,3807.6,4459.4,5197.2,7000.0,2009.6,1600.0,1000.0,1200.0,1600.0,0,5,0.7,0.5,0.5,0.5,0.5,0.7,2.0,0
14938,0.0,1,1,1,40,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,668.0,0.0,244.0,96.0,0.0,34.8,0.0,244.0,96.0,0.0,34.8,232.4,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
3624,3.0,0,1,1,40,0.0,0.5,0.5,0.5,0.5,0.5,34618.4,32189.6,29221.2,19466.8,18334.2,16206.0,1170.6,884.4,627.6,563.4,585.4,466.8,1,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
3120,3.0,1,1,1,25,0.0,0.5,0.5,0.5,0.0,0.1,19064.4,19757.4,19599.2,5599.2,342.4,0.0001,1000.0,400.0,400.0,400.0,0.0,2000.0,0,3,0.2,0.2,0.2,1.0,0.0,1.0,3.0,0
15187,2.0,1,3,2,50,2.0,0.5,0.5,0.5,0.5,2.0,8559.0,8757.4,8965.2,9108.8,9699.4,9518.2,401.4,409.2,352.8,743.4,0.0,377.0,1,5,0.2,0.2,0.2,0.2,0.0,1.0,1.0,1
15108,4.0,1,1,2,30,0.0001,0.5,0.5,0.5,0.5,0.5,5015.8,23962.2,4476.8,23109.6,32859.2,14416.8,20000.0,2476.8,20000.0,10000.0,4000.0,10500.0,0,5,1.0,0.7,1.0,0.5,0.5,1.0,15.0,0
10887,3.0,1,1,2,30,0.0,0.5,0.5,0.5,0.5,0.5,9622.8,8514.6,11070.0,18428.2,11592.2,9056.4,4018.2,6025.6,12036.6,414.2,409.0,558.2,0,5,0.5,0.7,0.7,0.2,0.2,0.2,1.0,0
12744,1.0,1,2,2,20,2.0,2.0,2.0,2.0,2.0,2.0,7333.0,8072.4,7888.2,8263.6,2799.2,2994.8,925.2,0.0,600.6,0.0,241.2,0.0,1,5,0.2,0.0,0.2,0.0,0.2,0.0,0.0,1
16828,3.0,1,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,60524.6,62028.4,61601.2,47801.6,49098.6,50159.4,2400.0,2400.0,1700.0,2000.0,1800.0,1700.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,2.0,0
9678,1.0,0,3,2,25,0.0,0.5,0.5,0.5,0.5,0.5,19749.2,19823.6,13229.4,12938.2,9866.4,10073.2,829.2,511.2,560.4,357.2,370.0,400.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
171,0.0,0,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,3291.0,3302.2,3780.4,3753.6,3730.0,3835.0,321.8,600.0,132.6,135.2,166.8,156.4,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0.0,0
2220,3.0,1,3,2,30,0.0001,0.0,0.5,0.0,0.0,0.1,437.2,437.2,436.8,508.4,437.2,421.8,439.2,438.8,510.8,439.2,423.8,3511.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0
4148,1.0,0,3,2,35,0.0,0.5,0.5,0.5,0.0,0.1,23188.0,20114.4,2155.2,2155.2,211.8,0.0,2000.0,200.0,0.0,211.8,0.0,0.0,0,3,0.2,0.2,0.0,1.0,1.0,0.0,0.0,0
8971,2.0,1,2,2,40,0.0,0.5,0.5,0.5,0.5,0.5,17868.2,15980.8,14436.4,12202.8,9900.4,9211.0,1000.0,1200.0,600.0,400.0,2000.0,1000.0,0,5,0.2,0.2,0.2,0.2,0.5,1.0,1.0,0
22336,1.0,0,2,2,25,0.0,0.5,0.5,0.0,0.0,0.1,10236.6,0.0001,252.2,208.8,0.0001,104.4,0.0,800.0,208.8,0.0,400.0,400.0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
1447,1.0,0,2,2,30,0.0,0.5,0.5,0.5,0.5,0.5,3702.0,3883.6,4219.4,4351.8,4484.2,4612.2,300.0,400.0,200.0,200.0,200.0,240.6,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
4750,2.0,0,1,1,50,0.0,0.5,0.5,0.5,0.5,0.5,34071.8,35702.8,19639.2,20021.6,19125.8,17894.4,2340.0,720.0,700.0,700.0,660.0,700.0,1,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
17747,2.0,1,1,1,35,0.0001,0.0,0.5,0.0,0.0,0.1,1181.4,523.0,244.0,1071.4,832.0,0.0,527.4,244.0,1071.4,832.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
10619,0.0,0,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,3105.2,6628.0,3517.8,3789.0,7310.4,3759.4,260.0,260.0,330.0,170.0,300.0,140.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0.0,0
7453,1.0,0,3,1,40,0.0,0.5,0.5,0.5,0.5,0.5,2084.0,1690.2,1928.2,1893.6,1858.8,1852.6,262.0,300.0,100.0,100.0,100.0,40.0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
2553,2.0,1,3,2,20,1.0,0.0,0.5,0.0,0.0,0.1,0.0,7060.0,200.0,0.0,0.0,249.0,7060.0,200.0,0.0,0.0,249.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
21032,2.0,1,1,2,25,0.0001,0.0,0.5,0.5,0.5,0.5,93.2,32349.2,30675.4,26805.4,27024.0,27302.4,32368.8,1045.6,1001.0,1000.8,1030.2,1050.6,0,4,1.0,0.2,0.2,0.2,0.2,0.2,2.0,0
2642,1.0,0,2,1,35,0.0,0.0,0.5,0.5,0.5,0.5,6932.2,1061.8,10258.6,11348.0,11891.0,11506.4,1066.8,10001.2,1892.0,1892.2,501.4,2001.4,0,4,1.0,1.0,0.2,0.2,0.2,0.7,3.0,0
20819,1.0,1,2,2,20,0.0,0.5,0.5,0.5,0.5,0.5,9682.6,10517.4,10946.6,11123.6,11365.4,11608.0,1000.0,600.0,377.6,400.0,400.0,600.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
17093,2.0,1,3,1,30,0.0,0.5,0.5,0.5,0.5,0.5,47633.2,47337.2,37322.6,37894.0,23905.0,24235.6,1704.4,1820.0,1648.8,1000.0,1000.0,802.2,1,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
9767,1.0,0,2,2,40,0.0,0.5,0.5,0.5,0.5,0.5,9501.0,9694.2,8860.2,3810.4,3513.8,3595.2,420.0,420.0,160.0,200.0,140.0,163.6,1,5,0.2,0.2,0.2,0.2,0.2,0.7,0.0,0
21369,0.0,1,3,1,35,0.0,0.5,2.0,0.5,0.5,2.0,3172.2,3716.0,3598.8,4134.2,4465.6,4366.0,600.0,0.0,600.0,400.0,0.0,400.0,0,5,0.2,0.0,0.2,0.2,0.0,1.0,1.0,0
8478,2.0,1,1,2,25,0.0001,0.5,0.5,0.5,0.0,0.5,398.6,544.4,550.6,58.2,116.4,58.2,212.4,200.0,0.0,116.4,0.0,536.4,1,4,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0
17819,3.0,1,2,1,40,0.0,0.5,0.5,0.5,0.5,0.5,56507.6,56349.8,47698.0,17240.4,16631.0,16985.4,2142.2,2583.0,592.4,572.6,599.2,651.4,1,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
357,1.0,1,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,5439.8,5671.6,5787.4,5922.8,6078.2,4631.8,380.0,280.0,200.0,220.0,200.0,84.0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
15934,3.0,0,1,1,40,0.0001,0.0,0.5,2.0,0.0,0.5,778.6,10934.6,1680.4,553.0,1207.4,712.2,10989.2,1686.6,2.6,1209.8,3.4,996.0,0,2,1.0,1.0,0.01,1.0,0.01,0.5,1.0,0
6282,2.0,1,3,1,35,1.0,0.0,0.0001,0.0,0.0,0.1,0.0001,0.0001,0.0001,599.8,960.8,880.4,0.0,0.0,600.8,960.8,1001.6,33.8,0,0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,0
3114,3.0,1,1,1,30,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,2263.4,522.4,253.0,606.2,2600.2,1761.4,523.4,253.0,606.2,2600.2,1761.4,800.6,0,0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0
19966,0.0,0,2,2,20,0.0001,0.0,0.5,0.0,0.5,0.5,199.6,156.0,78.0,724.4,739.0,625.2,156.0,78.0,724.4,21.6,49.2,19.6,1,2,1.0,1.0,1.0,0.2,0.2,0.2,0.0,0
8683,0.0,0,2,1,30,0.0001,0.0,0.5,0.5,0.0,0.1,167.2,78.0,156.0,78.0,78.0,0.0,78.0,156.0,0.0,78.0,0.0,156.0,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
11223,1.0,1,2,2,20,0.0,0.5,0.5,0.5,0.5,0.5,22223.0,22703.0,22363.0,15875.0,15708.2,15946.2,1200.0,1000.0,600.0,620.0,600.0,600.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
18904,1.0,1,1,2,20,0.0,0.5,0.5,0.5,0.5,0.5,23407.0,23124.8,23440.8,23367.0,15585.2,15398.6,1200.0,1200.0,800.0,800.0,600.0,700.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
5607,5.0,1,1,1,35,1.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,31840.0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,45.0,0
9900,2.0,1,1,2,25,0.0001,0.0,0.5,0.0,0.0,0.1,2233.6,1299.2,1946.6,817.6,1085.6,2627.6,1335.6,1948.0,817.6,1085.6,2627.6,2434.8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0
17392,3.0,1,1,1,35,0.0001,0.0,2.0,2.0,0.0,0.0001,1445.0,1867.2,189.0,0.0001,0.0001,0.0001,1877.2,2.6,0.0,0.0,0.0,1489.0,0,1,1.0,0.2,0.0,0.0,0.0,1.0,2.0,0
2290,3.0,0,1,1,40,1.0,0.0,0.0001,0.0001,0.0001,0.1,0.0001,0.0001,0.0001,0.0001,0.0001,853.2,72.0,72.0,72.0,63.4,1250.4,1.6,0,0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0
18947,1.0,1,1,2,20,1.0,0.0,2.0,0.5,0.5,0.5,0.0001,1544.2,615.8,1419.0,1447.4,1289.2,1558.0,0.0,819.0,49.0,46.8,53.2,1,4,1.0,0.0,0.7,0.2,0.2,0.2,0.0,1
16201,1.0,1,2,2,20,0.0,0.5,0.5,0.0001,0.0001,0.0001,8726.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
22096,2.0,0,2,2,25,0.0,0.5,0.5,0.0001,0.0,2.0,1871.6,0.0001,0.0001,0.0001,614.6,575.6,0.0,0.0,0.0,620.0,0.0,400.6,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1105,4.0,0,1,1,35,0.0,0.5,0.5,0.5,0.5,0.5,8086.8,2670.4,25995.6,30127.4,27793.8,26423.6,400.0,25998.0,6000.0,5000.0,1000.0,600.0,0,4,0.2,1.0,0.2,0.2,0.2,0.2,1.0,0
9901,3.0,1,2,1,35,1.0,0.0,0.0001,0.0,0.0,0.1,0.0,0.0,0.0,30.0,184.0,0.0,0.0,0.0,30.0,184.0,0.0,3477.2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0
7734,1.0,1,2,1,40,0.0,0.5,0.5,0.5,0.5,0.5,21642.8,21502.4,16565.6,9595.6,9455.2,9621.8,1060.0,660.0,340.0,380.0,354.0,600.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
851,1.0,1,2,1,35,2.0,2.0,2.0,0.5,0.5,2.0,9031.8,9825.0,9591.2,8715.6,7025.2,6884.0,940.0,0.0,400.8,700.0,0.0,200.0,0,5,0.2,0.0,0.2,0.2,0.0,0.5,0.0,1
9279,0.0,1,2,1,25,1.0,2.0,2.0,2.0,2.0,0.5,5549.2,4641.8,4408.0,4679.2,4086.0,4152.6,400.0,0.0,400.0,0.0,200.0,200.0,1,5,0.2,0.0,0.2,0.0,0.2,1.0,0.0,1
4356,1.0,1,3,1,50,0.0,0.5,0.5,0.5,0.5,0.5,13047.4,12504.2,12072.6,11628.4,11179.2,10705.0,451.0,440.0,420.0,402.8,375.2,380.2,1,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
2980,2.0,0,2,2,30,0.0001,0.0,0.5,0.0,0.0,0.5,1720.4,3740.6,128.6,2291.0,265.2,132.6,3743.6,129.2,2295.6,265.8,0.6,264.4,0,1,1.0,1.0,1.0,1.0,0.01,0.5,0.0,0
12315,3.0,1,1,1,40,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,305.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
17638,2.0,1,2,1,30,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,2097.0,54.8,1866.6,5331.2,54.8,324.8,54.8,1866.6,5331.2,54.8,324.8,54.8,1,0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0
8318,2.0,0,2,1,40,0.0,0.5,0.5,0.5,0.5,0.5,4433.0,4258.4,3293.8,2747.4,1814.2,35453.6,1400.4,600.4,1000.4,601.8,35400.8,1090.4,1,5,0.5,0.2,0.5,0.5,1.0,0.2,2.0,0
7052,1.0,1,3,1,50,0.0,0.5,0.5,0.5,0.5,0.5,13418.8,13802.0,14136.6,14300.8,14646.0,14722.6,600.0,600.0,460.0,520.0,500.0,300.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0.0,0
22498,2.0,0,3,2,40,0.0001,0.0,0.5,0.0,0.5,0.5,336.6,365.6,700.4,1795.8,1038.0,0.0,367.4,705.2,1799.6,25.8,0.0,0.0,0,1,1.0,1.0,1.0,0.2,1.0,0.0,0.0,0
2489,2.0,0,1,3,25,0.0001,0.0,0.5,0.0,0.0,0.1,1501.0,1178.8,600.4,343.0,520.8,0.0001,1183.8,603.4,344.0,522.2,0.0,76.0,0,0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0
3674,1.0,1,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,11566.0,11021.4,10323.2,9568.6,9685.4,9820.2,420.6,404.6,370.0,360.0,361.2,303.2,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
14799,1.0,1,2,1,30,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,64.6,0.0,0.0,0.0,0.0,64.6,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
18572,1.0,0,2,2,30,0.0,0.5,0.5,0.5,0.5,0.5,14682.8,13224.4,18426.2,9531.0,8636.4,8866.4,711.6,520.0,860.0,400.0,400.0,400.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
6132,2.0,0,1,2,30,0.0001,0.0,0.5,0.5,0.5,0.1,740.4,5109.6,2118.8,1593.8,573.0,1125.0,5135.6,2124.6,5.0,3.2,1200.0,3.8,1,2,1.0,1.0,0.01,0.01,1.0,0.01,0.0,0
3266,0.0,0,2,2,20,1.0,2.0,2.0,2.0,2.0,0.5,3266.4,3622.2,3665.0,3678.2,2847.0,3791.0,500.0,200.0,120.0,0.0,1000.0,260.0,1,5,0.2,0.2,0.2,0.0,0.5,1.0,0.0,1
10699,1.0,1,2,3,40,0.0,0.5,0.5,0.5,0.0,0.1,13897.2,13730.0,13091.6,3817.4,2044.0,2382.6,600.0,320.8,200.0,2044.0,2382.6,2000.0,0,3,0.2,0.2,0.2,1.0,1.0,1.0,3.0,0
8601,0.0,0,3,1,40,0.0001,2.0,0.5,0.5,0.5,0.5,268.0,190.0,312.0,234.0,156.0,156.0,0.0,200.0,0.0,0.0,0.0,0.0,1,5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1
18098,1.0,0,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,12899.4,9985.8,8299.6,7298.4,4927.2,1059.6,459.4,481.2,280.0,98.6,21.2,0.0,0,5,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0
8562,1.0,0,1,2,25,0.0,0.0,0.5,0.5,0.5,0.5,883.4,18632.6,18011.2,13966.4,9329.0,2373.8,21014.4,1000.0,600.0,2400.0,2000.0,700.0,0,4,1.0,0.2,0.2,0.5,1.0,0.2,1.0,0
